LocalId;GlobalId;Age;Gender;Region;CityCode;TotalSpent;TotalPur;FirstPur;LastPur;NovelPur;ChildPur;YouthPur;CookPur;DiyPur;RefPur;ArtPur;GeogPur;ProvCook;ProvAtlas;ProvArt;RelPur;ProvPur
2423;19925;15;0;NE;E;309;10;12/07/2011;12;5;0;1;3;0;0;0;0;0;1;0;1;No
2424;19930;32;0;NE;S;47;3;21/07/2013;10;2;0;0;0;0;0;2;0;0;0;0;2;No
2425;19931;45;0;NE;E;32;4;08/05/2013;12;3;0;0;0;0;0;2;0;0;0;0;2;No
2426;19965;50;0;SW;H;73;5;09/07/2011;34;4;0;0;0;0;0;2;0;0;0;0;2;No
2427;19968;16;0;NE;K;300;3;17/01/2013;16;2;0;0;0;0;0;1;0;1;0;0;2;No
2428;19969;70;0;NE;E;138;9;17/05/2010;8;2;0;1;2;0;0;0;0;0;0;0;0;No
2429;19977;54;1;SW;H;176;6;17/11/2012;12;4;0;0;1;0;0;3;1;0;0;0;4;No
2430;19996;51;0;SE;B;245;3;15/03/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
2431;20009;69;0;SE;C;179;2;08/11/2013;6;1;0;0;0;0;0;0;0;1;0;0;1;No
2432;20016;18;1;SW;P;261;3;14/05/2011;34;1;0;0;0;1;0;1;2;0;0;0;3;Yes
2433;20024;39;1;SW;M;223;2;16/01/2014;4;1;0;0;0;0;0;1;0;0;0;0;1;No
2434;20028;35;0;SW;N;112;2;12/01/2012;22;0;0;0;0;0;0;0;0;0;0;0;0;No
2435;20032;15;0;NE;S;151;4;19/01/2011;34;2;1;0;0;0;0;0;0;0;0;0;0;No
2436;20041;33;1;NE;D;354;5;19/09/2011;24;1;1;1;0;1;0;0;1;0;0;0;1;No
2437;20043;49;0;SW;N;83;5;23/03/2013;14;4;0;1;0;0;0;2;0;0;0;0;2;No
2438;20044;62;0;SW;H;267;7;10/11/2010;12;1;1;0;1;1;1;2;0;0;0;0;2;No
2439;20048;55;1;SE;C;161;5;03/01/2012;22;3;2;0;0;0;0;0;0;0;0;0;0;No
2440;20050;56;1;NW;L;161;1;03/01/2014;4;0;0;0;0;0;0;0;0;0;0;0;0;No
2441;20053;60;0;NE;K;148;3;15/07/2013;10;2;0;0;0;0;0;1;0;0;0;0;1;No
2442;20056;43;0;SW;M;127;2;14/01/2014;4;1;0;0;0;0;0;1;0;0;0;0;1;No
2443;20061;62;0;SW;O;345;15;04/05/2008;16;3;1;1;4;2;0;1;0;1;0;0;2;No
2444;20071;60;1;SE;C;284;6;02/07/2012;14;4;1;0;1;0;0;1;0;0;0;0;1;No
2445;20072;60;0;SW;M;410;14;23/09/2010;22;4;2;1;3;0;2;1;1;0;0;1;3;No
2446;20074;32;0;SW;M;211;9;11/03/2011;14;2;2;0;1;1;0;0;0;0;0;0;0;No
2447;20085;47;1;SW;NA;228;7;06/09/2012;14;5;1;0;0;0;1;3;0;0;0;0;3;No
2448;20093;50;0;NE;D;340;10;15/07/2009;10;2;2;0;1;2;2;1;0;0;0;0;1;No
2449;20095;61;0;SW;P;372;16;21/03/2007;16;4;0;0;2;2;2;0;1;1;0;0;2;No
2450;20106;31;1;SW;H;214;5;25/03/2013;14;4;0;0;0;1;0;3;0;0;0;0;3;No
2451;20109;38;1;NE;S;72;7;27/01/2014;2;5;0;0;0;0;0;3;0;0;0;0;3;No
2452;20110;22;0;NE;D;184;3;22/11/2012;12;1;1;0;0;0;0;0;0;0;0;0;0;No
2453;20131;43;0;SW;N;328;3;22/01/2013;10;0;0;0;1;0;1;0;0;0;0;0;0;No
2454;20133;25;1;NE;I;273;6;14/09/2012;18;4;0;1;0;0;1;3;1;0;0;0;4;No
2455;20153;62;1;NE;E;195;15;21/03/2007;22;3;3;1;3;2;1;0;0;0;0;0;0;No
2456;20159;30;0;NE;K;83;3;08/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
2457;20176;56;1;NE;E;153;11;08/05/2010;12;2;1;1;1;1;0;0;1;0;0;0;1;No
2458;20183;20;1;SW;O;171;8;14/07/2011;6;2;0;0;1;1;0;0;0;0;0;0;0;No
2459;20186;52;0;SE;C;104;5;05/03/2010;34;2;0;1;2;0;0;0;0;0;0;0;0;No
2460;20198;57;1;SE;C;170;2;07/07/2011;34;1;1;0;0;0;0;0;1;0;0;0;1;No
2461;20200;29;0;NE;F;418;13;21/01/2009;34;2;1;1;2;0;2;0;0;0;0;0;0;No
2462;20212;14;0;SE;B;208;4;01/09/2013;8;3;0;0;0;0;0;1;0;0;0;0;1;No
2463;20214;36;0;SW;M;270;2;05/07/2013;2;0;0;0;0;0;0;0;0;0;0;0;0;No
2464;20242;38;0;SE;R;202;3;13/09/2013;8;2;0;0;0;0;0;0;1;0;0;0;1;Yes
2465;20262;37;0;NE;I;225;3;24/03/2013;8;1;1;0;0;0;0;0;0;0;0;0;0;No
2466;20273;59;1;SW;P;234;7;27/05/2009;36;1;1;0;0;1;0;0;0;0;0;0;0;No
2467;20277;74;0;SE;A;177;17;14/05/2011;14;6;1;0;3;0;1;0;0;0;0;0;0;No
2468;20289;59;0;SW;H;258;4;17/07/2012;16;2;0;0;1;0;0;0;1;0;0;0;1;No
2469;20297;22;0;NE;I;238;10;19/05/2010;16;4;3;1;1;0;0;0;0;0;0;0;0;No
2470;20301;21;1;NE;J;325;6;27/01/2012;6;2;0;1;1;0;1;0;0;0;0;0;0;No
2471;20310;61;0;NE;E;152;4;24/09/2013;4;2;0;0;0;0;0;0;0;0;0;0;0;No
2472;20334;38;0;NE;F;198;4;19/03/2013;14;3;1;0;0;0;0;0;0;0;0;0;0;No
2473;20348;32;0;SW;M;56;2;20/09/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
2474;20353;NA;1;SE;B;225;10;11/11/2011;2;2;2;0;1;0;0;0;0;0;0;0;0;No
2475;20364;17;1;NE;J;146;5;12/09/2011;26;3;0;0;1;1;0;0;0;1;0;0;1;No
2476;20371;60;0;NE;F;192;15;01/05/2010;12;4;1;2;1;0;0;0;0;0;0;0;0;No
2477;20384;29;0;SW;H;192;3;12/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
2478;20394;55;0;SW;G;160;15;12/05/2010;26;5;1;0;4;0;2;0;1;1;0;0;2;No
2479;20395;30;1;NE;K;222;4;19/07/2012;14;2;1;0;1;0;0;0;1;0;0;0;1;No
2480;20408;49;0;SW;H;214;2;16/09/2013;8;1;0;0;0;0;0;0;0;0;0;0;0;No
2481;20418;46;0;SW;N;397;16;27/05/2008;22;6;5;1;2;0;0;0;0;1;0;0;1;No
2482;20422;56;0;NE;Q;119;1;14/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
2483;20431;34;0;SW;N;134;6;24/07/2012;10;2;1;0;0;0;0;0;0;0;0;0;0;Yes
2484;20432;18;1;SE;A;362;14;04/11/2008;18;3;2;0;4;2;1;0;0;0;0;0;0;No
2485;20444;58;0;SE;A;190;3;19/03/2014;2;2;0;0;0;0;0;0;1;0;0;0;1;No
2486;20456;68;0;SW;P;181;4;23/07/2013;10;3;0;0;0;0;0;0;0;0;0;0;0;Yes
2487;20458;59;0;SW;H;149;5;05/05/2013;4;3;0;0;0;0;0;0;1;0;0;0;1;Yes
2488;20465;33;0;NE;K;191;12;16/03/2010;24;4;2;1;1;0;2;0;0;0;0;0;0;No
2489;20495;71;1;NE;Q;372;8;08/09/2011;8;3;0;1;1;1;0;1;1;0;0;0;2;No
2490;20508;NA;1;NE;S;260;13;23/01/2012;8;5;1;0;0;2;3;1;2;0;0;0;3;No
2491;20511;23;0;NE;E;153;4;21/09/2012;16;2;0;0;0;0;1;1;1;0;0;0;2;No
2492;20546;23;1;SW;N;149;3;18/03/2013;14;2;0;1;0;0;0;1;1;0;0;0;2;No
2493;20556;65;0;SE;B;25;1;14/05/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;No
2494;20566;59;1;NE;S;234;1;06/01/2013;16;0;0;0;0;0;0;1;0;0;0;0;1;No
2495;20571;44;1;SE;C;37;3;01/11/2012;12;1;0;1;0;0;0;1;0;0;0;0;1;No
2496;20575;58;0;NE;E;31;5;17/07/2012;14;3;0;0;0;2;0;0;0;0;0;0;0;No
2497;20581;15;1;SW;P;63;5;11/03/2011;24;2;2;0;0;0;1;0;0;0;0;0;0;No
2498;20583;30;0;NE;S;249;12;16/03/2010;10;5;2;1;1;1;1;0;1;0;0;0;1;No
2499;20586;47;0;SE;C;80;5;18/07/2012;16;3;0;0;0;1;0;2;0;0;0;0;2;No
2500;20594;NA;0;SE;A;34;2;07/03/2013;14;1;1;0;0;0;0;2;0;0;0;0;2;No
2501;20597;70;1;SW;N;114;6;24/09/2011;30;4;1;1;0;0;0;0;0;0;0;0;0;No
2502;20598;75;0;SE;A;217;2;07/03/2013;14;1;1;0;0;0;0;1;0;0;0;0;1;No
2503;20601;46;1;NE;E;368;9;06/03/2009;36;4;1;2;1;0;1;0;2;0;0;0;2;No
2504;20605;59;0;SW;H;201;4;26/09/2012;16;2;1;0;0;0;0;0;0;0;0;0;0;No
2505;20606;51;0;SW;P;103;3;27/11/2011;30;2;1;0;0;0;0;0;0;0;0;0;0;No
2506;20622;71;0;SW;N;383;19;23/07/2009;14;7;1;1;4;1;3;1;1;0;0;0;2;No
2507;20627;58;1;NE;Q;84;4;18/01/2012;20;2;2;0;0;0;0;0;0;0;0;0;0;No
2508;20635;47;0;NE;J;56;4;04/03/2013;10;2;0;1;0;0;0;1;0;0;0;0;1;No
2509;20637;NA;0;NE;S;176;4;04/01/2012;20;2;1;1;0;0;0;1;0;0;0;0;1;No
2510;20638;NA;0;SW;P;330;9;28/05/2010;12;2;1;0;1;2;1;1;0;0;0;0;1;No
2511;20640;27;0;SE;A;268;20;08/05/2009;16;9;7;1;1;0;0;1;0;0;1;0;2;No
2512;20641;NA;0;NW;L;270;3;04/01/2013;16;2;0;1;0;0;0;0;0;0;0;0;0;No
2513;20659;NA;1;NE;F;340;13;13/09/2009;30;3;2;1;0;2;3;0;0;0;0;0;0;No
2514;20716;NA;0;NE;NA;420;19;23/01/2011;16;7;4;2;1;1;0;0;6;0;0;0;6;No
2515;20722;48;0;SW;N;308;3;11/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
2516;20734;13;0;SW;H;83;4;26/03/2013;14;3;0;0;0;0;1;2;0;0;0;0;2;No
2517;20746;66;1;SE;B;91;3;04/09/2012;14;1;0;1;1;0;0;1;0;0;0;0;1;No
2518;20756;61;0;SW;M;180;6;11/05/2012;12;2;1;0;1;0;1;0;0;0;0;0;0;No
2519;20761;65;1;NE;F;124;2;16/07/2013;10;1;0;0;0;0;0;1;0;0;0;0;1;No
2520;20762;36;0;NE;F;208;8;28/07/2012;4;4;1;0;0;0;0;0;1;0;0;0;1;No
2521;20777;28;0;SW;P;90;3;21/03/2013;12;1;0;0;1;0;0;0;0;0;0;0;0;No
2522;20782;19;0;NE;Q;369;10;10/01/2010;22;3;2;1;3;0;0;0;1;0;0;0;1;No
2523;20787;57;0;NE;S;60;5;28/11/2012;14;3;1;0;0;0;1;0;0;0;0;0;0;No
2524;20812;20;0;SW;O;405;10;04/03/2011;10;2;2;0;1;1;1;0;1;0;1;0;2;No
2525;20817;52;1;NE;D;421;12;07/11/2008;14;3;2;0;1;0;0;1;2;0;0;0;3;No
2526;20820;47;1;NE;S;37;4;25/05/2013;10;2;0;0;0;0;0;1;0;0;0;0;1;No
2527;20849;62;0;SW;M;168;4;17/09/2013;6;2;0;0;0;0;0;1;0;1;0;0;2;No
2528;20850;55;0;SW;M;169;15;14/03/2009;22;5;1;0;4;2;0;0;0;0;0;0;0;No
2529;20857;54;1;SE;A;159;3;26/09/2011;32;2;0;0;0;0;1;0;0;0;0;0;0;No
2530;20882;56;0;NE;S;108;2;18/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
2531;20883;38;0;NE;J;190;3;18/07/2012;14;1;0;0;0;0;0;0;1;0;0;0;1;No
2532;20886;47;1;NE;F;160;12;07/03/2011;10;3;2;0;0;0;1;0;1;0;0;0;1;No
2533;20888;14;0;NW;L;153;5;02/09/2012;12;1;1;1;1;0;0;0;1;0;0;0;1;No
2534;20904;30;0;NE;K;311;3;06/11/2013;6;2;0;0;0;0;0;0;0;0;0;0;0;Yes
2535;20907;37;0;SE;R;222;4;09/11/2012;14;2;1;0;0;1;0;0;1;0;0;0;1;No
2536;20937;48;0;SW;G;110;3;23/03/2013;14;2;0;0;0;1;0;0;0;0;0;0;0;No
2537;20945;44;0;NE;S;152;4;02/09/2010;36;2;1;0;1;0;0;0;0;0;0;0;0;No
2538;20958;28;0;NE;F;157;10;20/11/2010;14;4;3;1;0;1;1;0;0;0;0;0;0;Yes
2539;20961;45;0;SW;N;213;3;14/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;No
2540;20969;58;0;NE;J;33;5;26/01/2013;10;3;1;0;0;0;0;0;0;0;0;0;0;No
2541;20980;64;1;SW;H;121;3;18/05/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
2542;20984;33;0;NE;D;222;9;26/05/2011;6;3;0;0;2;0;0;0;1;0;0;0;1;No
2543;20990;24;0;SW;M;299;5;26/03/2013;10;3;0;1;0;0;0;0;0;0;0;0;0;No
2544;21013;58;0;SW;P;349;9;10/09/2009;14;2;2;2;2;0;0;0;1;0;0;0;1;No
2545;21021;49;0;SE;R;267;5;17/11/2012;10;3;0;0;1;0;0;0;0;0;0;0;0;No
2546;21027;63;0;SW;H;90;3;18/09/2012;16;1;0;0;0;0;0;0;0;0;0;0;0;No
2547;21028;NA;0;SE;NA;20;2;08/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
2548;21030;54;0;SE;B;166;5;12/01/2012;24;3;0;0;0;1;1;0;1;0;0;0;1;No
2549;21032;64;0;NE;I;123;4;21/03/2012;18;2;1;0;1;0;0;0;0;0;0;0;0;No
2550;21033;57;0;SW;G;63;2;27/01/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;No
2551;21043;13;0;SE;B;316;5;27/09/2012;16;3;0;0;1;0;0;0;1;0;0;0;1;No
2552;21048;22;1;SW;H;224;3;13/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
2553;21059;14;0;NE;K;89;2;02/11/2011;24;0;0;1;1;0;0;0;0;0;0;0;0;No
2554;21060;16;1;NE;NA;123;12;26/11/2009;12;4;1;0;2;0;2;0;0;0;0;0;0;No
2555;21101;30;0;SW;N;86;3;05/03/2013;6;0;0;0;0;0;0;1;0;0;0;0;1;No
2556;21107;26;0;SE;R;106;3;25/11/2012;14;1;0;1;0;0;0;0;1;0;0;0;1;No
2557;21108;61;1;NE;S;403;16;25/07/2011;10;5;1;3;4;0;0;0;0;0;0;0;0;No
2558;21116;22;1;SW;G;240;5;26/09/2012;14;3;0;0;1;0;0;0;0;0;0;0;0;Yes
2559;21128;67;0;NE;Q;164;5;13/09/2012;14;3;0;0;0;1;0;1;0;0;0;0;1;Yes
2560;21147;40;1;SW;N;58;2;03/05/2011;36;1;0;0;0;0;1;0;0;0;0;0;0;Yes
2561;21148;33;0;NE;J;204;6;01/09/2012;6;2;0;0;0;0;1;0;1;0;0;0;1;No
2562;21150;45;0;NE;E;254;15;22/01/2007;32;5;2;1;4;0;1;0;0;1;0;1;2;No
2563;21155;62;0;SE;R;210;2;07/09/2013;2;0;0;0;0;0;0;0;1;0;0;0;1;No
2564;21161;44;0;NW;L;284;3;12/07/2012;14;1;0;0;0;1;0;0;0;1;0;0;1;No
2565;21167;18;1;NE;D;71;1;22/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
2566;21191;12;1;SW;G;31;3;10/11/2011;24;1;0;0;0;0;1;0;0;0;0;0;0;No
2567;21192;60;0;NE;K;181;5;19/01/2014;2;3;0;0;0;0;0;2;0;0;0;0;2;No
2568;21194;60;0;NE;F;445;17;26/09/2008;16;5;4;2;1;1;1;0;0;0;0;0;0;No
2569;21207;56;0;SE;C;215;12;19/01/2010;20;3;0;1;3;1;0;0;0;1;2;0;3;No
2570;21208;52;1;SE;B;252;7;13/11/2011;10;2;1;0;1;1;0;0;0;0;0;0;0;No
2571;21212;22;0;NE;E;250;4;03/11/2013;2;2;0;0;0;0;0;0;0;0;0;0;0;No
2572;21241;51;0;NE;F;308;4;14/01/2013;12;2;0;1;0;0;0;0;0;1;0;0;1;No
2573;21253;39;0;NE;E;198;17;25/03/2009;8;6;4;1;3;0;0;0;0;0;0;0;0;No
2574;21259;53;1;SE;B;199;3;21/11/2013;6;2;0;0;0;0;0;0;0;0;0;0;0;Yes
2575;21272;60;1;NW;L;71;5;08/09/2012;16;3;1;0;0;0;0;0;0;0;0;0;0;Yes
2576;21286;70;0;NE;J;243;3;06/03/2013;14;2;0;0;0;0;0;0;0;0;0;0;0;Yes
2577;21310;74;0;SE;C;189;14;25/03/2009;10;3;1;1;4;3;0;0;0;0;0;0;0;Yes
2578;21311;67;1;NE;J;158;3;21/09/2012;16;1;0;0;0;0;1;0;0;0;0;0;0;No
2579;21324;55;0;SW;G;278;4;04/01/2013;12;2;1;0;0;0;0;0;2;1;0;0;3;Yes
2580;21336;54;1;SE;C;44;1;07/05/2013;12;0;0;0;0;0;0;0;0;1;0;0;1;No
2581;21338;48;0;NE;S;193;4;18/01/2014;4;3;0;0;0;0;0;0;1;0;0;0;1;No
2582;21343;34;0;SW;P;52;3;14/09/2012;12;1;0;0;0;0;0;0;0;1;0;0;1;No
2583;21351;48;1;SW;G;279;17;07/11/2010;16;6;0;2;3;0;1;2;0;0;0;0;2;No
2584;21365;37;1;NE;Q;307;9;28/07/2011;10;3;1;0;0;0;1;2;0;0;0;0;2;No
2585;21372;55;0;SW;G;247;3;09/05/2012;24;2;1;0;0;0;0;0;0;0;0;0;0;No
2586;21375;38;0;NW;L;60;3;15/11/2012;14;1;0;0;0;0;0;0;0;0;0;0;0;No
2587;21383;57;1;SW;H;333;15;07/11/2010;10;6;2;0;0;1;3;2;1;0;0;0;3;Yes
2588;21400;54;1;SW;G;246;5;23/07/2011;30;3;0;1;1;0;0;0;0;0;0;0;0;No
2589;21405;39;0;NW;L;315;8;17/01/2013;2;3;0;0;1;0;0;2;1;0;0;0;3;No
2590;21408;38;0;SW;N;202;6;20/01/2014;4;5;0;0;0;0;0;4;2;0;0;0;6;No
2591;21419;52;1;SW;O;168;4;04/01/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
2592;21450;36;0;NE;F;309;3;06/05/2011;36;2;0;1;0;0;0;0;0;0;0;0;0;No
2593;21455;66;0;SE;B;79;5;12/01/2013;2;2;1;0;0;1;0;0;0;0;0;0;0;Yes
2594;21467;67;0;SE;R;249;5;13/01/2012;24;3;1;0;0;1;0;0;1;0;0;0;1;Yes
2595;21471;57;0;SW;G;206;4;06/03/2013;14;3;0;0;0;1;0;0;1;0;0;0;1;No
2596;21504;30;1;NE;S;405;16;18/11/2010;2;5;0;1;3;1;2;2;1;0;0;0;3;No
2597;21524;28;0;SW;P;69;5;16/01/2013;10;3;1;0;0;0;0;0;0;0;0;0;0;Yes
2598;21544;27;0;SW;O;318;5;25/03/2013;10;3;0;0;1;0;0;1;1;0;0;0;2;No
2599;21573;31;1;NE;J;322;7;08/01/2012;16;3;0;2;0;1;0;0;0;0;0;0;0;No
2600;21576;62;0;SW;M;282;14;11/11/2008;16;4;2;1;3;2;0;0;0;0;1;0;1;No
2601;21577;33;0;NE;J;51;1;21/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;Yes
2602;21579;52;1;NE;E;323;4;04/09/2012;14;2;1;0;0;0;0;0;0;0;0;0;0;Yes
2603;21582;13;1;NW;L;184;6;14/05/2012;14;2;1;0;1;1;0;0;0;0;0;0;0;Yes
2604;21588;63;0;NE;Q;111;2;18/09/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
2605;21603;39;0;SW;P;173;2;12/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
2606;21622;NA;0;NE;Q;244;6;25/01/2013;10;4;0;0;0;0;0;0;2;0;0;0;2;No
2607;21624;36;0;SW;M;348;6;22/03/2011;16;2;1;0;1;2;0;0;0;0;0;0;0;Yes
2608;21625;59;0;SE;B;195;11;25/05/2009;14;2;2;1;1;2;0;0;0;0;0;0;0;No
2609;21633;56;0;NW;L;226;4;07/01/2013;12;2;1;0;0;0;0;1;0;0;0;0;1;Yes
2610;21656;59;1;SW;P;104;2;16/05/2013;12;1;0;0;0;0;0;1;0;0;0;0;1;No
2611;21670;58;1;SE;C;113;4;10/05/2012;20;2;0;0;2;0;0;1;0;0;0;0;1;No
2612;21685;13;0;SE;NA;143;3;08/11/2011;30;2;1;0;0;0;0;0;0;0;0;0;0;Yes
2613;21689;65;1;SE;A;343;13;14/05/2011;16;4;3;1;0;1;2;1;0;0;0;0;1;No
2614;21698;42;0;NW;L;84;2;27/09/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
2615;21714;72;1;NE;E;122;3;17/11/2012;10;1;1;0;0;0;0;0;0;0;0;0;0;Yes
2616;21733;37;1;NE;J;174;3;26/01/2014;4;2;0;0;0;0;0;0;1;0;0;0;1;No
2617;21742;48;0;NE;I;293;9;15/07/2011;16;4;0;2;0;0;0;0;0;0;0;0;0;No
2618;21754;24;0;SW;P;463;16;14/11/2010;10;4;2;1;3;1;0;0;1;0;0;0;1;No
2619;21755;NA;0;NE;F;224;4;24/11/2012;14;2;0;0;0;0;1;0;0;0;0;0;0;No
2620;21756;60;0;SW;O;350;13;22/09/2009;12;1;2;2;0;2;0;1;2;0;0;0;3;No
2621;21764;23;1;NE;D;68;5;07/01/2013;10;3;0;0;0;0;1;1;0;0;0;0;1;No
2622;21770;28;0;NE;E;356;7;24/05/2012;2;2;0;0;2;0;0;0;0;0;0;0;0;No
2623;21771;39;0;SE;B;267;2;16/09/2011;26;0;0;0;0;0;0;0;0;0;0;0;0;No
2624;21773;58;1;SW;G;117;7;08/05/2011;22;4;0;0;2;0;0;1;0;0;0;0;1;No
2625;21779;48;0;SW;H;223;7;10/09/2011;4;2;1;0;0;0;0;0;0;0;0;0;0;No
2626;21789;35;0;SW;N;147;3;20/11/2012;10;1;1;0;0;0;0;0;0;0;0;0;0;No
2627;21814;52;1;NE;S;287;4;01/09/2013;8;3;0;0;0;0;0;1;2;1;0;0;4;No
2628;21815;33;0;NE;K;169;3;02/01/2013;16;2;0;0;0;0;0;0;0;0;0;0;0;No
2629;21821;60;1;SW;G;314;5;13/11/2012;10;2;0;0;0;0;1;1;0;0;0;0;1;No
2630;21846;38;1;NE;Q;185;6;19/07/2012;14;4;1;1;0;0;0;1;2;0;0;0;3;No
2631;21848;39;0;NE;NA;253;3;18/01/2013;12;1;1;0;0;0;0;0;0;0;0;0;0;No
2632;21849;26;0;SE;C;91;3;10/01/2013;12;1;1;0;0;0;0;0;0;0;0;0;0;No
2633;21853;54;0;NE;K;180;5;19/05/2012;16;3;0;1;0;0;0;0;0;0;0;0;0;No
2634;21858;28;1;SW;H;327;6;04/03/2013;8;4;0;0;0;1;0;0;1;1;0;0;2;No
2635;21871;NA;1;SE;R;246;3;16/05/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
2636;21873;61;1;NE;S;84;3;02/11/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
2637;21884;66;0;NE;S;389;12;16/03/2011;16;5;3;0;2;0;1;0;2;0;0;0;2;No
2638;21902;20;0;SE;A;190;5;19/01/2011;24;2;0;0;2;0;1;0;1;0;0;0;1;No
2639;21906;25;0;NE;E;81;2;01/07/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
2640;21913;60;0;SW;M;183;10;12/05/2011;16;5;1;0;3;0;0;0;2;0;0;0;2;No
2641;21926;31;0;NE;F;270;2;28/09/2013;8;1;0;0;0;0;0;0;0;0;0;0;0;No
2642;21938;NA;0;SW;G;279;1;01/05/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;No
2643;21940;24;0;SW;G;429;16;05/03/2008;14;5;3;2;2;1;1;0;0;1;0;0;1;No
2644;21951;25;1;SW;H;275;4;25/09/2012;12;2;1;0;0;0;0;0;2;0;0;0;2;No
2645;21957;63;1;SE;B;280;11;12/01/2010;6;3;2;1;2;0;0;0;1;1;0;0;2;No
2646;21961;29;0;NE;D;399;15;15/11/2009;10;5;2;1;4;0;0;0;1;0;0;0;1;No
2647;21964;37;0;NE;I;321;5;10/11/2012;12;3;0;0;1;0;0;0;0;0;0;0;0;No
2648;21974;27;0;SW;G;276;5;17/11/2012;16;3;1;0;0;1;0;0;1;0;0;0;1;No
2649;21976;31;0;NE;NA;370;7;27/07/2010;30;2;1;0;0;1;0;0;1;0;0;0;1;No
2650;21980;50;1;SE;C;104;3;26/07/2013;2;0;0;0;0;0;0;0;0;0;0;0;0;No
2651;21981;55;0;NE;I;135;3;13/09/2012;20;2;0;0;1;0;0;0;1;0;0;0;1;No
2652;21984;35;0;NE;K;35;4;15/05/2013;12;3;0;0;0;0;0;0;0;0;0;0;0;No
2653;22000;14;0;NE;D;148;2;01/03/2014;2;1;0;0;0;0;0;0;0;0;0;0;0;No
2654;22005;21;1;SW;N;253;3;16/01/2013;16;2;0;0;0;0;0;0;0;0;0;0;0;No
2655;22011;57;1;SW;H;138;13;05/05/2012;6;4;2;0;0;0;1;0;0;0;0;0;0;No
2656;22018;42;0;NE;F;76;2;04/03/2013;10;0;0;1;0;0;0;0;0;0;0;0;0;No
2657;22026;66;1;SW;O;99;3;19/07/2013;8;1;0;0;0;0;0;0;0;0;0;0;0;No
2658;22036;42;0;NE;S;124;11;16/07/2010;16;3;2;1;3;1;1;0;0;0;0;0;0;No
2659;22062;NA;1;SW;M;98;1;04/11/2012;18;0;0;0;0;0;0;0;0;1;0;0;1;No
2660;22065;55;0;SW;G;98;6;05/03/2012;10;1;1;0;1;0;0;0;0;0;0;0;0;No
2661;22068;58;0;SW;N;89;2;11/07/2012;22;1;0;0;0;1;0;0;0;0;0;0;0;No
2662;22069;32;0;SW;O;295;4;14/03/2013;14;3;0;0;1;0;0;0;2;0;0;0;2;No
2663;22071;56;1;NE;K;258;9;04/05/2011;24;4;0;0;3;1;0;0;1;2;0;0;3;No
2664;22075;NA;0;NE;J;206;2;27/05/2013;10;0;0;0;0;0;0;0;1;0;0;0;1;No
2665;22100;50;0;NW;L;114;3;11/11/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
2666;22108;67;1;SE;R;234;2;20/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
2667;22112;26;0;NE;F;151;3;14/11/2010;34;1;1;0;0;0;1;0;0;0;0;0;0;No
2668;22117;59;0;SW;G;66;4;04/03/2012;22;2;0;0;1;0;0;1;0;0;0;0;1;No
2669;22118;17;1;NE;S;189;3;05/09/2012;20;2;0;0;0;0;1;0;0;0;0;0;0;No
2670;22124;58;1;SW;P;122;4;21/11/2012;12;2;0;0;1;0;0;0;0;0;0;0;0;No
2671;22140;34;0;SW;G;160;4;10/03/2012;12;1;0;0;0;0;0;0;1;0;0;0;1;No
2672;22148;67;0;SE;B;368;16;15/03/2008;24;5;2;1;1;1;0;0;2;0;0;0;2;No
2673;22150;44;1;SE;C;439;12;15/07/2012;2;2;1;0;0;0;0;0;0;0;0;0;0;No
2674;22152;36;0;NW;L;414;11;26/01/2011;4;1;0;1;1;1;0;0;0;0;0;0;0;No
2675;22153;50;0;SE;A;398;11;28/09/2010;4;2;1;0;0;0;0;0;0;0;0;1;1;No
2676;22158;25;0;SE;A;199;16;04/03/2011;16;7;5;0;2;0;0;0;0;0;0;0;0;No
2677;22176;17;1;SW;H;103;2;16/05/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
